OBJECTID,LAND,BEZ,LOR,STRASSE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,USTRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
191480,11,6,6030503,Zehlendorf Mitte,2019,1,9,4,3,6,2,0,0,0,1,1,0,0,1,7906505096,5817860919,1327621,5243351
191481,11,11,11020412,Hauptstra·e,2019,1,7,4,3,5,2,1,0,1,0,0,1,0,1,8060921845,5831389446,1351507,5254634
191482,11,7,7070701,Kettinger Stra·e/Schillerstra·e,2019,1,17,7,3,5,2,2,1,0,0,0,0,1,0,7986978409,5816021293,1339259,5241269
191483,11,3,3061228,Erich-Weinert-Stra·e,2019,1,7,4,3,6,4,1,0,1,1,0,0,0,1,8007055495,5830952307,1343548,5254542
191484,11,10,10020517,Adele-Sandrock-Stra·e,2019,1,7,4,3,5,3,1,1,1,0,0,0,0,1,8130108353,5830201997,1361565,5253177
191485,11,12,12103115,Breitkopfbecken,2019,1,8,4,3,5,2,0,0,1,0,0,0,0,1,7954797332,5833414803,1336084,5257036
191486,11,4,4041344,RÅdesheimer Platz,2019,1,9,4,3,5,3,0,0,1,0,0,0,0,1,7933791756,582196022,1331983,5246881
191487,11,8,8010301,Reuterkiez,2019,1,15,4,3,6,2,0,0,0,1,0,0,1,0,800514983,5824466169,1342682,5248739
191488,11,1,1033102,Gesundbrunnen,2019,1,12,3,3,5,2,0,1,1,0,0,0,0,0,7976427802,583185241,1339126,5255517
191489,11,1,1011202,Unter den Linden Nord,2019,1,22,3,2,0,1,2,0,0,0,1,0,0,1,7976567278,5828081419,1338808,5252136
191490,11,5,5010101,Hakenfelde Nord,2019,1,18,3,3,6,2,2,0,1,1,0,0,0,1,785242328,5832250664,132092,5256538
191491,11,5,5020523,Maulbeerallee,2019,1,17,3,3,9,1,2,0,1,0,0,0,0,1,7827102643,5826940259,1316742,5251909
191492,11,10,10010308,Marzahner Chaussee,2019,1,12,3,3,2,2,0,0,1,0,0,0,0,1,8064865217,5829660635,1351928,5253063
191493,11,4,4020311,Reichsstra·e,2019,1,20,3,3,0,3,2,0,0,0,1,0,1,1,7888556181,5827183007,1325795,5251804
191494,11,7,7050502,Fritz-Werner-Stra·e,2019,1,17,7,3,5,2,1,0,1,0,0,0,0,0,7987109056,5817580321,1339417,5242666
191495,11,7,7050502,Fritz-Werner-Stra·e,2019,1,20,3,3,5,3,2,0,1,0,0,0,1,0,7973417771,5818586032,1337499,5243642
191496,11,4,4020207,Flatowallee,2019,1,16,3,3,0,1,2,0,0,0,1,0,0,1,7872722737,5826012679,1323367,5250839
191497,11,10,10010310,Alt-Marzahn,2019,1,16,3,2,6,2,2,0,1,1,0,0,0,1,8098448703,5831011178,1356989,5254083
191498,11,12,12214125,Waldidyll/Flughafensee,2019,1,16,3,3,0,5,0,0,1,0,1,0,0,1,7913026005,5833223855,1329921,525709
191499,11,4,4030931,Breitscheidplatz,2019,1,14,3,3,2,2,0,0,0,0,0,1,1,1,7939151616,5825542656,1333086,5250063
191500,11,5,5030832,Rohrdamm,2019,1,14,3,3,0,2,0,0,1,0,0,0,1,1,7890433308,5829715149,1326291,5254064
191501,11,12,12214527,Alt-Tegel,2019,1,14,3,3,1,5,0,0,1,0,0,0,0,1,7899628688,5835542509,1328153,525924
191502,11,3,3061435,Conrad-Blenkle-Stra·e,2019,1,13,3,3,5,3,0,0,1,0,0,0,0,1,8017526458,5829154396,1344924,5252873
191503,11,8,8010303,Donaustra·e,2019,1,10,3,3,0,7,0,0,1,0,0,0,0,1,8011441684,5823779033,1343544,5248089
191504,11,2,2050801,Traveplatz,2019,1,10,3,3,5,3,1,1,1,0,0,0,0,1,8029093735,5827125545,134644,525099
191505,11,3,3050923,Wei·enseer Spitze,2019,1,10,3,3,1,5,0,1,1,0,0,0,0,1,8007280755,583196352,1343673,5255447
191506,11,3,3040614,Pankow Zentrum,2019,1,9,3,3,5,3,0,0,1,0,0,0,0,1,7996042876,5834019454,1342206,5257352
191507,11,1,1011303,Alexanderplatzviertel,2019,1,5,3,3,5,2,2,0,0,0,0,0,1,0,7992429022,5828468568,1341174,5252397
191508,11,2,2040703,Wriezener Bahnhof/Entwicklungsgebiet,2019,1,22,3,3,6,3,2,0,1,1,0,0,0,1,8016455498,5826476481,1344524,5250479
191509,11,3,3061228,Erich-Weinert-Stra·e,2019,1,17,3,3,2,2,1,0,1,0,0,1,0,1,8006723231,5830653372,1343472,5254276
191510,11,6,6020409,Kînigsberger Stra·e,2019,1,17,3,3,6,4,1,0,1,1,0,0,0,1,7936792366,5818213567,1332094,5243506
191511,11,12,12302110,Dannenwalder Weg,2019,1,17,3,2,6,4,1,0,1,1,0,0,0,1,7948992578,5836310208,1335487,5259663
191512,11,8,8010404,Rixdorf,2019,1,15,3,3,6,4,0,0,1,1,0,0,0,1,8025314232,5822958568,1345506,5247276
191513,11,4,4020313,Kînigin-Elisabeth-Stra·e,2019,1,17,3,2,5,2,1,0,1,0,0,0,0,1,7904760561,5826697938,1328134,5251283
191514,11,5,5010206,GÅtersloher Weg,2019,1,17,3,3,6,2,2,0,1,1,0,0,0,1,7823730036,5830489313,1316548,5255108
191515,11,1,1011204,Leipziger Stra·e,2019,1,18,3,3,6,7,1,0,1,1,0,0,0,1,7981647088,5826606661,1339423,5250787
191516,11,4,4030931,Breitscheidplatz,2019,1,18,3,3,6,7,1,0,1,1,0,0,0,1,7938544224,5826060167,1333042,5250531
191517,11,5,5030730,Zitadellenweg,2019,1,19,3,3,4,1,2,0,1,0,0,0,0,1,78717049,5830666338,132362,5255016
191518,11,1,1011201,Wilhelmstra·e,2019,1,22,3,3,6,2,2,0,1,1,0,0,0,1,7974738222,582679213,1338424,5250991
191519,11,8,8010303,Donaustra·e,2019,1,23,3,3,6,4,2,0,1,1,0,0,0,1,8014391012,5823873119,1343985,5248157
191520,11,9,9020701,Adlershof West,2019,1,23,3,3,5,2,2,1,1,0,0,0,0,1,8089836231,5818110329,1354527,524257
191521,11,1,1022104,Emdener Stra·e,2019,1,22,2,3,0,7,2,0,1,0,0,0,0,0,794536333,5829324303,1334333,525342
191522,11,1,1011101,StÅlerstra·e,2019,1,21,2,3,5,2,2,1,1,0,0,0,0,0,7952305272,5826625853,1335114,5250963
191523,11,4,4030726,Droysenstra·e,2019,1,17,2,3,6,7,2,0,1,1,0,0,0,0,7921051841,5825292444,1330405,5249936
191524,11,8,8041036,Zittauer Stra·e,2019,1,6,2,3,5,3,2,0,1,0,0,0,0,1,804454467,5816943144,134778,5241778
191525,11,12,12301203,Wittenau SÅd,2019,1,7,2,3,5,3,0,0,1,0,0,0,1,1,7935579707,5834252136,133333,525789
191526,11,7,7060603,Marienfelde Nordost,2019,1,8,2,3,6,4,0,0,0,1,0,1,0,1,7980542003,5815809427,1338296,5241114
191527,11,1,1011102,Gro·er Tiergarten,2019,1,9,2,3,6,4,0,1,0,1,0,0,0,1,7953248911,582738269,133532,5251637
191528,11,7,7070701,Kettinger Stra·e/Schillerstra·e,2019,1,9,2,2,5,2,0,0,1,0,0,0,1,0,7992609218,5816265352,1340106,5241457
191529,11,6,6020305,Gemeindepark Lankwitz,2019,1,18,2,2,6,2,2,0,1,1,0,0,0,0,7954451059,5817851368,1334652,5243086
191530,11,4,4051448,Schaperstra·e,2019,1,17,2,3,2,6,2,0,1,0,0,0,0,1,7942624496,5825421594,1333585,5249936
191531,11,7,7050501,Rathausstra·e,2019,1,17,2,3,5,3,2,0,1,0,0,0,0,0,7976744822,5819325588,1338053,5244287
191532,11,3,3061228,Erich-Weinert-Stra·e,2019,1,17,2,3,6,4,2,0,1,1,0,0,0,1,8006978222,5830705169,1343515,5254321
191533,11,1,1011303,Alexanderplatzviertel,2019,1,20,2,3,6,7,2,0,1,1,0,0,0,0,7987662158,5828142297,1340444,525213
191534,11,8,8010404,Rixdorf,2019,1,17,2,3,6,4,2,0,1,1,0,0,0,1,8022850148,5822856855,1345135,5247199
191535,11,7,7040403,Manteuffelstra·e,2019,1,16,2,3,6,4,2,0,1,1,0,0,0,1,7973375443,5822179208,1337813,5246863
191536,11,4,4030417,Schlo·stra·e,2019,1,16,7,2,5,2,1,0,1,0,0,0,0,0,790850872,5826736008,1328688,5251297
191537,11,9,9051901,Dammvorstadt,2019,1,16,2,3,6,4,0,0,1,1,0,0,0,2,8109891167,5821740289,1357805,524571
191538,11,9,9020702,Adlershof Ost,2019,1,16,2,3,5,3,0,0,1,0,0,0,0,1,8094568241,581906571,1355309,52434
191539,11,7,7050501,Rathausstra·e,2019,1,16,2,2,6,4,2,0,1,1,0,0,0,0,7977895446,5819621721,1338248,5244546
191540,11,10,10010310,Alt-Marzahn,2019,1,14,2,3,5,3,0,0,1,0,0,0,0,1,8078090787,5830769897,1353974,5253982
191541,11,4,4020209,Eichkamp,2019,1,15,2,3,6,4,0,0,1,1,0,0,0,0,7889147251,5825680754,1325752,5250454
191542,11,3,3010102,Buch,2019,1,14,2,3,5,2,0,0,1,0,0,0,0,1,8044911935,5840931584,1350031,5263276
191543,11,2,2030302,Lausitzer Platz,2019,1,13,2,3,0,6,0,0,1,0,1,0,0,1,8005102838,5826667649,1342874,5250713
191544,11,5,5010313,Ackerstra·e,2019,1,13,2,3,5,2,0,0,1,0,0,0,0,0,784666894,5829708815,1319855,5254289
191545,11,1,1011303,Alexanderplatzviertel,2019,1,14,7,2,0,3,0,0,1,0,0,0,1,0,7991064409,5828313416,134096,5252265
191546,11,8,8010212,Rollberg,2019,1,13,2,2,5,3,0,0,1,0,1,0,0,0,8009761624,582349013,1343271,5247839
191547,11,7,7070703,John-Locke-Stra·e,2019,1,11,2,3,5,2,0,1,1,0,0,0,0,0,8000150293,5813266699,1340943,5238728
191548,11,6,6020305,Gemeindepark Lankwitz,2019,1,13,7,3,2,1,0,0,1,0,0,0,0,0,796059153,581754951,1335526,5242782
191549,11,7,7030303,Grazer Platz,2019,1,11,2,3,5,2,0,0,1,0,0,0,1,0,7960450367,582285209,1335975,5247536
191550,11,5,5020626,Adamstra·e,2019,1,7,2,3,0,5,1,0,1,0,0,0,0,0,7850426185,5826926918,1320169,5251775
191551,11,3,3050925,Komponistenviertel Wei·ensee,2019,1,10,2,3,6,4,0,0,1,1,0,0,0,1,801852906,583137802,1345274,525486
191552,11,12,12302212,Rollbergesiedlung,2019,1,15,1,3,5,3,1,0,1,0,0,0,0,1,7932775662,583772672,1333226,526102
191553,11,1,1011304,Karl-Marx-Allee,2019,1,22,1,3,5,3,2,1,0,0,0,0,1,1,8000681604,5828502746,134239,5252382
191554,11,11,11030721,RÅdigerstra·e,2019,1,20,1,2,5,2,2,0,1,0,0,0,0,1,8042740172,5827878344,1348513,5251589
191555,11,3,3040512,Wilhelmsruh,2019,1,19,1,3,5,3,2,0,1,0,0,0,1,1,796952065,5835829143,1338466,525912
191556,11,8,8010404,Rixdorf,2019,1,18,1,2,6,4,2,0,1,1,0,0,1,1,8025742173,5823086924,1345581,5247389
191557,11,4,4030726,Droysenstra·e,2019,1,17,1,3,6,2,2,0,1,1,0,0,0,1,792080158,582576976,133041,5250366
191558,11,10,10020622,Kaulsdorf Nord I,2019,1,17,1,3,2,6,2,0,1,0,0,0,0,1,8111568082,5829124849,135874,5252318
191559,11,12,12301203,Wittenau SÅd,2019,1,16,1,2,6,2,2,0,1,1,0,0,0,1,7934158828,5836085951,1333284,5259542
191560,11,5,5010206,GÅtersloher Weg,2019,1,13,1,3,2,6,0,0,1,0,0,0,0,1,7814303467,5830724599,1315181,5255368
191561,11,1,1011105,Nîrdlicher Landwehrkanal,2019,1,14,1,3,5,5,0,1,1,0,0,0,0,1,7962432881,5826760144,1336614,5251029
191562,11,2,2020204,Urbanstra·e,2019,1,3,1,3,5,3,2,0,1,0,0,0,0,1,7988375909,5825094027,1340276,5249394
191563,11,8,8041035,Blumenviertel,2019,1,3,1,3,5,7,2,0,1,0,0,0,0,1,8042898204,5819652456,1347786,5244216
191564,11,6,6030608,Schweizer Viertel,2019,1,7,1,3,6,2,2,0,1,1,0,0,0,1,7922483862,5816671749,1329861,52422
191565,11,1,1044202,Sparrplatz,2019,1,7,1,3,2,2,2,0,1,0,0,0,0,1,7955319497,5830740695,1335922,5254636
191566,11,5,5010339,Freiheit,2019,1,11,1,2,1,1,0,0,1,0,1,0,0,1,7880760131,5827871012,1324709,5252462
191567,11,11,11051330,Karlshorst West,2019,1,12,1,3,5,3,0,0,1,0,0,0,0,1,8070468155,5824594465,1352284,5248491
191568,11,4,4051445,Eisenzahnstra·e,2019,1,1,1,3,5,3,2,0,1,0,0,0,1,1,7924414297,5824096203,1330794,5248846
191569,11,9,9020601,Schnellerstra·e,2019,1,9,7,3,6,2,0,0,1,1,0,0,0,0,8082405952,5821081937,1353712,5245275
191570,11,7,7010102,Nollendorfplatz,2019,1,11,7,3,2,2,0,0,1,0,0,0,0,1,7953065277,582555179,133513,5249996
191571,11,8,8020727,Buckow Mitte,2019,1,17,7,3,6,2,1,0,1,1,0,0,0,1,8003192188,5816736487,13417,5241821
191572,11,7,7040405,Rathaus Tempelhof,2019,1,18,7,3,5,3,2,0,1,0,0,0,0,1,799074228,5821704817,1340319,5246343
191573,11,10,10020415,Hellersdorfer Promenade,2019,1,18,7,3,6,2,2,0,1,1,0,0,0,1,812099447,5831798697,1360376,525466
191574,11,7,7010102,Nollendorfplatz,2019,1,18,7,3,6,2,2,0,1,1,0,0,0,1,7949664723,5825194707,1334599,5249695
191575,11,7,7060604,Marienfelde SÅd,2019,1,17,7,3,3,5,2,0,1,0,0,0,0,1,796527702,5815892518,1336066,5241272
191576,11,4,4030828,Savignyplatz,2019,1,17,7,3,6,2,2,0,1,1,0,0,0,1,7929837677,5826636328,1331814,5251094
191577,11,7,7010102,Nollendorfplatz,2019,1,17,7,3,6,2,2,0,1,1,0,0,0,1,7949663871,5825195724,1334599,5249696
191578,11,5,5020625,Borkumer Stra·e,2019,1,16,7,3,2,6,1,0,1,0,0,0,0,1,7847260292,5828632438,131985,5253321
191579,11,1,1033102,Gesundbrunnen,2019,1,15,7,3,2,6,1,0,1,0,0,0,0,1,7973028998,5831244532,1338571,5254991
191580,11,1,1011204,Leipziger Stra·e,2019,1,14,7,3,5,3,0,0,1,0,0,0,0,1,7980014567,5826778894,1339198,525095
191581,11,3,3020209,Niederschînhausen,2019,1,11,7,3,5,3,0,0,1,0,0,0,0,1,7979010383,5835185579,1339805,5258491
191582,11,5,5020625,Borkumer Stra·e,2019,1,11,7,3,2,6,0,0,1,0,0,0,1,1,7847349976,5828656163,1319865,5253342
191583,11,8,8030829,Gropiusstadt Nord,2019,1,20,7,3,6,4,2,0,1,1,0,0,0,1,8035745505,5818136258,1346599,5242896
191584,11,1,3040614,Pankow Zentrum,2019,1,21,7,3,2,1,2,0,1,0,0,0,0,1,7977243322,5832903587,133934,5256455
191585,11,11,11051331,Karlshorst Nord,2019,1,23,7,3,6,4,2,0,1,1,0,0,0,1,807263989,58243866,1352583,5248292
191586,11,1,1022106,Elberfelder Stra·e,2019,1,23,7,2,0,4,2,0,0,1,1,0,0,1,7944645645,5828354323,1334141,5252554
191587,11,9,9041501,Altstadt Kietz,2019,1,13,6,3,0,3,0,0,1,0,0,0,1,0,8109285242,5820527379,1357603,5244626
191588,11,10,10010310,Alt-Marzahn,2019,1,19,7,3,6,2,2,0,1,1,0,0,0,1,8099052792,5831566066,1357129,5254577
191589,11,1,1011304,Karl-Marx-Allee,2019,1,19,7,3,8,1,2,0,0,0,1,0,0,1,7996152022,5827979332,1341677,5251938
191590,11,11,11020412,Hauptstra·e,2019,1,17,7,2,0,7,2,1,0,0,0,0,0,1,8057065098,5831402229,1350942,5254667
191591,11,4,4041135,Hundekehle,2019,1,13,7,3,0,1,0,0,0,0,1,0,0,1,7895909193,5823347622,1326542,5248327
191592,11,6,6030504,Teltower Damm,2019,1,18,7,1,6,4,2,0,1,1,0,0,1,1,7902022648,5815162657,1326729,5240956
191593,11,6,6010210,Bismarckstra·e,2019,1,17,6,3,0,7,1,0,1,0,1,0,0,1,795304401,5821047076,1334728,5245958
191594,11,5,5020626,Adamstra·e,2019,1,18,6,3,5,5,2,0,1,0,1,0,0,1,7847292454,5827543382,1319761,5252344
191595,11,6,6020305,Gemeindepark Lankwitz,2019,1,17,6,3,0,4,1,0,1,1,0,0,0,1,7958824067,5818137794,1335319,5243319
191596,11,2,2040503,Richard-Sorge-Viertel,2019,1,15,6,3,4,6,0,1,1,0,0,0,0,1,8016931633,5828103348,1344742,5251934
191597,11,4,4030623,Ernst-Reuter-Platz,2019,1,20,6,2,5,3,2,0,1,0,0,0,0,1,7931632016,5826876659,1332099,52513
191598,11,3,3061228,Erich-Weinert-Stra·e,2019,1,18,7,3,0,1,2,0,0,0,1,0,0,1,8009567113,5831213876,1343941,5254763
191599,11,8,8010301,Reuterkiez,2019,1,19,6,3,5,3,2,0,1,0,0,0,0,1,8003835801,582512149,1342548,5249334
191600,11,2,2010102,Mehringplatz,2019,1,19,6,3,1,5,2,1,1,0,0,0,0,1,7977662989,5826438753,1338823,5250658
191601,11,4,4041241,Breite Stra·e,2019,1,17,6,2,6,2,2,0,1,1,0,0,0,1,791346915,5822564977,1329053,5247532
191602,11,4,4030726,Droysenstra·e,2019,1,17,6,3,6,2,2,0,0,1,0,0,1,1,7923089605,5825393399,1330713,5250016
191603,11,10,10040830,Kaulsdorf SÅd,2019,1,16,6,3,6,2,2,0,1,1,0,0,0,1,8108547891,5826866363,1358086,5250311
191604,11,1,1011202,Unter den Linden Nord,2019,1,15,6,3,5,3,1,1,1,0,0,0,0,1,7975752575,5827894408,1338672,5251973
191605,11,12,12214527,Alt-Tegel,2019,1,15,6,3,2,6,0,0,1,0,0,0,0,1,7902840286,5835028977,1328581,5258762
191606,11,2,2050801,Traveplatz,2019,1,14,6,2,6,4,0,1,0,1,0,0,0,1,8028396722,5827471654,1346369,5251304
191607,11,4,4030929,Hindemithplatz,2019,1,14,6,3,5,2,0,1,1,0,0,0,0,1,792711523,5825638208,1331326,5250214
191608,11,9,9020701,Adlershof West,2019,1,14,6,3,5,3,0,0,1,0,0,0,0,1,808108496,5818398273,1353271,5242878
191609,11,12,12304314,Ziekowstra·e/Freie Scholle,2019,1,9,1,3,1,5,0,0,1,0,0,0,1,0,7914148893,5836569727,1330381,5260083
191610,11,2,2010103,Moritzplatz,2019,1,14,6,3,5,7,0,1,1,0,0,0,0,1,799153635,582578431,1340802,5249995
191611,11,11,11051331,Karlshorst Nord,2019,1,2,7,2,5,3,2,0,1,0,0,0,1,0,8073170217,58247936,1352699,5248654
191612,11,4,4020311,Reichsstra·e,2019,1,13,6,3,6,3,0,0,1,1,0,0,0,1,7890032436,5826972467,1325994,5251608
191613,11,11,11041128,Sewanstra·e,2019,1,13,6,3,5,3,0,1,1,0,0,0,0,1,8071178505,5825776979,1352497,5249546
191614,11,7,7020202,Volkspark (Rudolf-Wilde-Park),2019,1,11,6,3,6,4,0,0,1,1,0,0,0,1,7948394189,5823915242,1334299,5248555
191615,11,5,5010312,Kurstra·e,2019,1,13,1,3,5,2,0,0,1,0,0,0,0,0,7851899079,5829737093,1320627,5254287
191616,11,7,7010104,Dennewitzplatz,2019,1,11,6,3,5,3,0,0,1,0,0,0,0,1,7963482579,5825091478,1336619,5249527
191617,11,7,7040403,Manteuffelstra·e,2019,1,10,6,3,5,2,0,0,1,0,0,0,0,1,7973232969,5821758328,1337754,5246487
191618,11,11,11041128,Sewanstra·e,2019,1,13,7,3,2,6,0,0,1,0,0,0,0,1,8060480287,582658278,1351,5250329
191619,11,7,7010104,Dennewitzplatz,2019,1,10,6,3,5,3,0,1,1,0,0,0,0,1,7961152642,5824947367,1336264,5249411
191620,11,12,12214527,Alt-Tegel,2019,1,10,6,2,5,7,0,0,1,1,0,0,0,1,7900334183,5835368874,1328241,525908
191621,11,4,4030415,Schlo·garten,2019,1,9,6,3,2,6,0,0,1,0,0,0,0,1,791565445,5827521559,1329807,5251964
191622,11,3,3061430,Volkspark Prenzlauer Berg,2019,1,8,6,3,0,7,0,1,0,0,0,0,0,1,80258026,5829428165,1346166,5253072
191623,11,10,10040933,Mahlsdorf SÅd,2019,1,8,6,3,6,4,0,0,1,1,0,0,0,1,8123864546,5824379104,1360102,5247995
191624,11,9,9030901,Dorf Altglienicke,2019,1,8,6,3,1,5,1,0,1,0,0,0,0,1,8079570457,5817331996,135295,5241931
191625,11,2,2030401,Reichenberger Stra·e,2019,1,14,6,2,0,3,0,0,1,0,0,0,1,1,800638773,5825687565,1342974,5249827
191626,11,12,12103220,Humboldtstra·e,2019,1,0,7,3,6,4,2,0,1,1,0,0,0,2,7936781258,5833318333,1333425,5257047
191627,11,9,9051901,Dammvorstadt,2019,1,7,6,3,5,2,2,1,1,0,0,0,0,1,8120662051,5821345417,1359348,5245295
191628,11,9,9041501,Altstadt Kietz,2019,1,13,6,3,2,7,0,0,1,0,0,0,1,1,8113863529,5820133239,1358238,5244247
191629,11,7,7060604,Marienfelde SÅd,2019,1,17,5,3,1,7,1,0,1,0,0,0,0,0,7962496744,5815783934,1335649,5241189
191630,11,7,7070703,John-Locke-Stra·e,2019,1,15,5,3,1,5,0,1,1,0,0,0,0,1,7988541181,5814382257,1339342,5239791
191631,11,5,5020626,Adamstra·e,2019,1,9,5,2,4,7,0,0,1,0,0,0,1,0,7847536279,5826613356,1319718,5251509
191632,11,5,5040935,Gro·-Glienicker Weg,2019,1,8,5,3,5,3,0,1,1,0,0,0,0,0,7821665597,582030485,1315381,5245987
191633,11,8,8010211,Flughafenstra·e,2019,1,8,5,2,0,7,0,0,1,0,0,0,1,1,8007483652,5823739016,1342959,5248074
191634,11,7,7030301,Friedenau,2019,1,7,5,2,6,4,0,0,1,1,0,0,0,1,7934755396,5822279375,1332153,5247162
191635,11,5,5020626,Adamstra·e,2019,1,7,7,3,2,6,1,0,1,0,0,0,0,0,7846514847,5827814719,131967,5252592
191636,11,11,11010309,Zingster Stra·e West,2019,1,7,5,2,6,4,1,0,1,1,0,0,0,1,8050426877,5833519319,135016,5256602
191637,11,7,7050505,Hundsteinweg,2019,1,7,5,3,6,2,2,0,1,1,0,0,0,1,7984800383,5819047379,133921,5243993
191638,11,1,1044201,Reinickendorfer Stra·e,2019,1,7,5,2,6,4,2,0,1,1,0,0,0,1,7967082376,5831916147,1337757,5255625
191639,11,1,1011203,Unter den Linden SÅd,2019,1,13,7,3,0,7,0,0,1,0,0,0,1,0,7979042411,5827375028,1339109,525149
191640,11,11,11010207,Wartenberg Nord,2019,1,16,5,2,0,6,2,0,1,0,0,0,1,0,8052530864,5834308505,1350542,5257297
191641,11,8,8020620,Tempelhofer Weg,2019,1,19,5,3,5,3,2,0,1,0,0,0,0,0,8008772852,5820926169,1342895,5245546
191642,11,9,9051901,Dammvorstadt,2019,1,15,7,2,6,2,0,0,1,1,0,0,0,0,812045005,5821382095,135932,5245329
191643,11,11,11030721,RÅdigerstra·e,2019,1,19,5,3,4,5,2,0,1,0,0,0,0,0,8044644352,5828170772,134882,5251841
191644,11,2,2050802,Boxhagener Platz,2019,1,13,7,3,5,2,0,1,1,0,0,0,0,0,802616697,5827005742,1345999,5250899
191645,11,7,7070704,Nahariyastra·e,2019,1,10,7,2,5,3,0,0,1,0,0,0,0,0,8001940112,581368192,1341242,523909
191646,11,3,3030715,Heinersdorf,2019,1,16,5,3,2,6,1,0,1,0,0,0,1,0,8012364821,5833180149,1344531,525651
191647,11,2,2040703,Wriezener Bahnhof/Entwicklungsgebiet,2019,1,16,5,3,5,3,2,1,1,0,0,0,0,0,8011046444,58270462,1343781,5251019
191648,11,8,8041040,Waltersdorfer Chaussee Ost,2019,1,14,5,3,1,5,0,0,1,0,0,0,0,0,8068213765,581642728,1351203,5241184
191649,11,12,12214424,Scharnweberstra·e,2019,1,9,7,3,2,6,0,0,1,0,0,1,0,1,7932144397,5832428047,1332664,5256274
191650,11,4,4030931,Breitscheidplatz,2019,1,14,5,3,1,5,0,1,1,0,0,0,0,1,7936612877,5825550702,1332713,5250084
191651,11,11,11051330,Karlshorst West,2019,1,9,7,3,4,6,0,1,1,0,0,0,1,0,8066254321,5825212511,1351722,5249068
191652,11,1,1044201,Reinickendorfer Stra·e,2019,1,14,5,3,2,6,0,0,1,0,0,0,0,0,7967691176,5831912005,1337846,5255618
191653,11,7,7020202,Volkspark (Rudolf-Wilde-Park),2019,1,14,5,3,6,4,0,1,0,1,0,0,0,0,7948910554,5823273455,1334318,5247977
191654,11,12,12301203,Wittenau SÅd,2019,1,20,7,2,6,2,2,0,1,1,0,0,0,0,7930052381,5835697026,1332645,5259215
191655,11,8,8010213,Kîrnerpark,2019,1,13,5,3,5,3,0,1,1,0,0,0,0,0,8016375642,5822641488,1344165,5247042
191656,11,8,8020622,Parchimer Allee,2019,1,13,5,3,5,3,0,0,1,0,0,0,0,0,8025865066,5819158421,1345243,5243867
191657,11,2,2050602,Samariterviertel,2019,1,12,5,3,1,5,0,1,1,0,0,0,0,0,803465923,5827756869,1347315,5251525
191658,11,12,12103220,Humboldtstra·e,2019,1,12,5,3,2,2,0,0,1,0,0,0,0,0,7941321566,5833884179,1334143,5257529
191659,11,7,7020201,Bayerischer Platz,2019,1,10,5,3,5,2,0,0,1,0,0,0,0,0,7949831365,5823964382,1334515,5248591
191660,11,3,3061227,Humannplatz,2019,1,16,5,3,6,7,2,1,0,1,0,0,0,0,7993489499,5831412277,1341595,5255029
191661,11,12,12214125,Waldidyll/Flughafensee,2019,1,21,6,3,2,6,2,0,1,0,0,0,0,1,7912288342,5830773195,1329598,5254897
191662,11,10,10010310,Alt-Marzahn,2019,1,14,5,2,6,4,0,0,0,1,0,0,1,0,8099455612,583163044,1357194,5254632
191663,11,10,10040828,Kaulsdorf Nord,2019,1,16,5,2,5,2,1,1,1,0,0,0,0,0,8119476165,5828938851,1359885,5252106
191664,11,12,12214125,Waldidyll/Flughafensee,2019,1,20,6,2,6,2,2,0,1,1,0,0,0,1,791921023,5831503672,133068,5255514
191665,11,2,2020206,Graefekiez,2019,1,22,5,2,6,4,2,0,1,1,0,0,0,0,8001728261,582504839,1342232,524928
191666,11,3,3040818,Pankow SÅd,2019,1,20,5,3,5,3,2,1,1,0,0,0,0,0,799730912,5832503348,1342255,5255986
191667,11,8,8020619,Buschkrugallee Nord,2019,1,11,4,3,2,6,0,0,0,0,0,1,1,1,8020825322,5820666278,134464,5245247
191668,11,6,6010205,SÅdende,2019,1,17,4,3,2,6,1,0,1,0,0,0,0,1,7951466451,582000431,1334404,5245032
191669,11,2,2020204,Urbanstra·e,2019,1,20,4,3,5,3,2,0,1,0,1,0,0,1,79828767,5824774714,1339439,5249138
191670,11,1,1011303,Alexanderplatzviertel,2019,1,20,4,3,2,6,2,0,1,0,0,0,0,1,799286718,5828484804,134124,5252409
191671,11,6,6020302,Komponistenviertel Lankwitz,2019,1,19,4,3,5,3,2,1,1,0,0,0,0,1,7947056791,5819228835,1333689,5244361
191672,11,4,4030931,Breitscheidplatz,2019,1,10,4,3,1,5,1,1,1,0,0,0,0,1,7935299145,5825947164,1332555,5250447
191673,11,1,1044201,Reinickendorfer Stra·e,2019,1,20,7,3,2,6,2,0,1,0,0,0,0,0,7966880788,5831951893,1337731,5255659
191674,11,2,2050801,Traveplatz,2019,1,8,4,3,3,6,0,1,0,0,0,0,1,1,8030951421,582708185,1346709,5250941
191675,11,6,6030501,Berlepschstra·e,2019,1,16,4,3,5,3,2,1,1,0,0,0,0,1,787540695,5817030741,1322988,5242772
191676,11,5,5010313,Ackerstra·e,2019,1,16,4,3,0,2,1,1,1,0,0,0,0,1,7842811825,5830372886,1319345,5254905
